epoch,step,train_loss
0,9,0.6847812533378601
0,19,0.673398494720459
0,29,0.6525107622146606
0,39,0.585313618183136
0,49,0.2826071083545685
0,59,0.13266806304454803
0,69,0.08501651883125305
0,79,0.05962539464235306
0,89,0.04503628611564636
0,99,0.03592522069811821
0,109,0.029938556253910065
0,119,0.025687167420983315
0,129,0.022492609918117523
0,139,0.019987795501947403
0,149,0.017961038276553154
0,159,0.016282403841614723
0,169,0.014866532757878304
0,179,0.013655140995979309
0,189,0.01260655652731657
0,199,0.011690282262861729
0,209,0.010882796719670296
0,219,0.010166110470890999
0,229,0.009526143781840801
0,239,0.008951432071626186
0,249,0.008432820439338684
0,259,0.007962800562381744
0,269,0.00753483921289444
0,279,0.007143871393054724
0,289,0.006785625126212835
0,299,0.006456194911152124
0,309,0.0061523206532001495
0,319,0.005871373228728771
0,329,0.0056109558790922165
0,339,0.00536898011341691
0,349,0.005143629852682352
0,359,0.004933357238769531
0,369,0.004736732691526413
0,379,0.004552531987428665
0,389,0.004379723686724901
0,399,0.004217289853841066
0,409,0.004064366687089205
0,419,0.003920116927474737
0,429,0.0037839349824935198
0,439,0.0036551502998918295
0,449,0.0035331828985363245
0,459,0.0034175049513578415
0,469,0.0033077034167945385
0,479,0.0032032891176640987
0,489,0.0031039651948958635
0,499,0.003009370993822813
0,509,0.0029192743822932243
0,519,0.00283341808244586
0,529,0.0027514793910086155
0,539,0.0026732394471764565
0,549,0.0025985564570873976
0,559,0.002527108183130622
0,569,0.0024587400257587433
0,579,0.002393284346908331
0,589,0.002330509480088949
0,599,0.0022703506983816624
0,609,0.002212692052125931
0,619,0.0021572629921138287
0,629,0.0021040376741439104
0,639,0.002052861265838146
0,649,0.002003605244681239
0,659,0.0019561664666980505
0,669,0.001910518971271813
0,679,0.0018666113028302789
0,689,0.0018241341458633542
0,699,0.0017832807498052716
0,709,0.0017437548376619816
0,719,0.0017056465148925781
0,729,0.0016688398318365216
0,739,0.0016332188388332725
0,749,0.0015987963415682316
0,759,0.001565495040267706
0,769,0.0015333021292462945
0,779,0.001502088620327413
0,789,0.0014719190075993538
0,799,0.0014426257694140077
0,809,0.0014142217114567757
0,819,0.0013867069501429796
0,829,0.0013600168749690056
0,839,0.0013341387966647744
0,849,0.001309008221141994
0,859,0.0012845864985138178
0,869,0.001260886318050325
0,879,0.0012377790408208966
0,889,0.0012153806164860725
0,899,0.0011936909286305308
0,909,0.001172478194348514
0,919,0.0011518324026837945
0,929,0.0011318568140268326
0,939,0.001112267840653658
0,949,0.0010932587319985032
0,959,0.0010747393826022744
0,969,0.0010566840646788478
0,979,0.0010391183895990252
0,989,0.001022003823891282
0,999,0.0010053145233541727
0,1009,0.0009890118381008506
0,1019,0.0009730957681313157
0,1029,0.0009576436714269221
0,1039,0.0009425008902326226
0,1049,0.0009277318022213876
0,1059,0.0009132591658271849
0,1069,0.0008992247167043388
0,1079,0.00088540930300951
0,1089,0.0008720062905922532
0,1099,0.0008588997297920287
0,1109,0.0008460637764073908
0,1119,0.000833472702652216
0,1129,0.0008212167304009199
0,1139,0.0008092570933513343
0,1149,0.0007974650361575186
0,1159,0.000786072516348213
0,1169,0.0007747959461994469
0,1179,0.0007637771777808666
0,1189,0.000753029016777873
0,1199,0.000742487027309835
0,1209,0.0007321899174712598
0,1219,0.0007220603292807937
0,1229,0.0007121627568267286
0,1239,0.0007024971419014037
0,1249,0.0006930248346179724
0,1259,0.0006836556131020188
0,1269,0.0006745570572093129
0,1279,0.0006656131590716541
0,1289,0.0006568496464751661
0,1299,0.0006482279277406633
0,1309,0.0006397608085535467
0,1319,0.0006315772770904005
0,1329,0.0006234581815078855
0,1339,0.000615467899478972
0,1349,0.0006076065474189818
0,1359,0.000599964230787009
0,1369,0.0005924250581301749
0,1379,0.0005850534071214497
0,1389,0.0005778493359684944
0,1399,0.0005707740783691406
0,1409,0.0005637503927573562
0,1419,0.0005568555789068341
0,1429,0.0005501025589182973
0,1439,0.0005434397025965154
0,1449,0.0005369702121242881
0,1459,0.0005305908853188157
0,1469,0.0005242889164946973
0,1479,0.000518141605425626
0,1489,0.000512058672029525
0,1499,0.0005061175324954093
0,1509,0.0005002151010558009
0,1519,0.0004944414831697941
0,1529,0.0004888096591457725
0,1539,0.00048313915613107383
0,1549,0.00047771353274583817
